group,Date,KWH,Next_15_Days_Energy_Total,sunshine,global_radiation,max_temp,mean_temp,min_temp,pressure,cloud_cover_0.0,cloud_cover_1.0,cloud_cover_2.0,cloud_cover_3.0,cloud_cover_4.0,cloud_cover_5.0,cloud_cover_6.0,cloud_cover_7.0,cloud_cover_8.0,precipitation_0,precipitation_1,precipitation_2,precipitation_3,precipitation_4,snow_depth_0.0,snow_depth_1.0,Predictions
49,2013-01-18,1448.762,1190.9983333333337,0.0,15.0,1.0,-0.6,-1.8,100390.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1231.4307]
25,2013-07-21,715.72,686.0029999999998,450.0,234.0,33.5,22.2,16.9,101950.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[682.52484]
55,2012-12-10,1355.628,1144.157333333333,306.0,43.0,2.6,4.1,2.3,102260.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[1327.2719]
18,2013-02-08,1375.287,1485.0386666666666,276.0,66.0,4.9,3.0,-0.1,101960.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[1494.0879]
12,2013-01-13,1313.993,1152.2473333333337,66.0,26.0,3.4,1.7,-0.3,101910.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1190.8605]
34,2013-08-31,982.923,1147.1626666666666,648.0,228.0,22.3,17.6,13.8,102560.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[1124.5331]
21,2013-10-31,827.647,905.9866666666668,0.0,23.0,15.0,10.7,8.1,101650.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[886.7331]
53,2013-12-17,985.483,1079.9540000000004,0.0,12.0,10.8,6.0,4.6,102170.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1145.898]
21,2013-07-27,727.514,676.9630000000001,348.0,205.0,24.9,21.8,14.7,100650.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,[681.69745]
41,2013-06-08,758.135,784.6163333333335,684.0,297.0,15.3,13.8,8.9,102140.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[754.1615]
50,2012-10-20,1118.916,1343.3893333333333,18.0,36.0,13.6,11.3,8.4,101630.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1260.9012]
47,2013-09-14,753.904,727.9843333333333,0.0,49.0,16.2,11.7,9.2,101610.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[750.2975]
18,2013-08-07,851.174,851.453,438.0,217.0,25.5,18.9,14.7,101450.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[874.4097]
44,2013-12-01,1120.242,1217.7290000000005,12.0,17.0,9.7,5.3,0.8,103300.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1118.3365]
39,2013-06-24,956.433,876.6093333333333,24.0,103.0,21.1,13.9,10.0,102240.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[923.1099]
49,2013-01-14,1363.804,1242.7430000000002,0.0,14.0,2.7,1.6,-0.3,101160.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1273.8517]
45,2013-02-19,1283.103,1213.2266666666667,546.0,110.0,5.4,4.8,-1.5,101960.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[1280.0447]
40,2013-02-18,1121.78,1198.6213333333333,456.0,98.0,11.1,5.2,1.2,102040.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[1202.1451]
44,2013-03-09,1164.175,1178.4120000000005,0.0,39.0,4.2,6.5,5.7,100270.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1250.9535]
43,2014-02-03,1018.474,1004.3643333333332,60.0,34.0,9.4,6.1,3.4,100370.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[1021.11993]
34,2013-09-26,1030.498,1127.4113333333337,204.0,100.0,18.7,17.1,14.0,101660.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1139.2758]
55,2012-12-31,1170.807,1453.298,0.0,13.0,8.0,8.6,6.0,100310.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[1333.9491]
32,2014-01-09,1142.626,1220.976666666667,198.0,38.0,10.9,8.7,8.3,100640.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1240.1652]
45,2013-03-20,1254.482,1298.7023333333334,18.0,57.0,7.1,4.3,1.6,100690.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1381.447]
7,2013-02-13,1187.428,1131.571,0.0,24.0,12.1,4.7,0.5,102110.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1152.2667]
12,2013-03-04,1078.393,1106.3053333333337,558.0,145.0,16.1,5.3,0.8,101370.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[1128.8478]
2,2013-06-07,753.885,763.6093333333333,276.0,196.0,18.6,15.1,9.6,102310.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[774.3479]
50,2013-02-27,1438.466,1524.5310000000002,198.0,75.0,9.1,4.3,2.0,103440.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1476.1447]
1,2013-03-02,1312.997,1268.9799999999998,72.0,60.0,8.8,4.2,2.6,102790.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1302.4153]
51,2013-07-03,784.85,717.2316666666667,12.0,94.0,24.9,17.9,14.3,100890.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[765.4937]
40,2013-05-21,853.893,821.48,66.0,118.0,15.0,13.9,12.4,101610.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[844.43506]
9,2014-01-24,989.265,1089.8563333333334,0.0,17.0,12.3,5.3,1.7,101390.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1078.9222]
26,2013-07-14,679.531,695.0853333333334,678.0,290.0,30.9,23.8,17.8,102360.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[691.83624]
31,2014-01-27,784.594,802.0293333333333,216.0,49.0,10.1,5.4,2.0,98990.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[846.1924]
10,2014-01-19,640.729,1019.1176666666668,324.0,54.0,9.2,7.4,6.2,99550.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1017.59326]
31,2012-11-23,909.272,1019.6046666666666,156.0,39.0,12.6,8.9,6.1,101160.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[1079.3206]
46,2013-12-21,1166.29,1146.8223333333335,0.0,12.0,10.1,8.2,4.2,101250.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1201.5426]
14,2013-03-03,881.883,926.895,144.0,76.0,9.7,3.0,-2.8,102360.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[912.2331]
35,2013-10-08,811.193,832.8173333333334,294.0,100.0,17.8,16.8,12.6,102480.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[878.36884]
49,2012-09-30,1034.783,996.4263333333334,96.0,71.0,17.3,12.1,6.1,101870.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[997.41785]
48,2013-02-01,1124.456,1122.486,84.0,36.0,5.7,6.2,4.7,100250.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1097.7191]
52,2013-10-01,782.176,913.8146666666668,0.0,39.0,22.0,14.6,11.7,100890.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[870.2271]
47,2013-11-02,808.883,893.227,222.0,62.0,12.6,13.0,10.2,99860.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[957.9782]
33,2013-05-11,1126.815,1068.286,144.0,142.0,15.4,10.5,6.8,101090.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1123.8832]
32,2013-01-14,1402.676,1299.7029999999995,0.0,14.0,2.7,1.6,-0.3,101160.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1326.0931]
43,2013-07-01,819.186,805.7540000000002,491.99999999999994,253.0,17.9,17.4,13.4,101700.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[835.4832]
23,2013-10-20,834.312,857.6429999999999,198.0,71.0,18.2,14.9,12.4,100530.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[878.93866]
5,2013-10-02,778.435,870.527,126.0,77.0,19.2,18.0,14.0,101050.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[870.336]
5,2013-06-28,758.448,723.5156666666667,0.0,81.0,22.2,16.8,12.1,101980.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[706.3738]
31,2013-08-08,606.635,583.4343333333333,570.0,245.0,24.9,18.9,12.2,101930.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[645.3678]
33,2013-10-18,1097.251,1172.975,12.0,36.0,18.5,14.3,10.6,101370.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[1229.3295]
49,2013-07-23,714.881,703.4886666666667,294.0,193.0,27.7,25.2,20.7,101330.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[680.36]
30,2013-10-21,852.882,924.491,0.0,28.0,18.4,15.2,12.2,100570.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[960.07227]
49,2014-01-09,986.762,999.943,198.0,38.0,10.9,8.7,8.3,100640.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[978.0812]
45,2012-10-19,1100.249,1276.4223333333332,0.0,28.0,14.1,12.4,11.2,100780.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[1274.5101]
22,2013-05-07,756.518,811.8363333333333,756.0,290.0,17.9,15.9,9.1,101610.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[812.2531]
34,2013-12-23,1366.649,1320.5186666666666,0.0,12.0,9.5,8.2,4.4,99830.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,[1334.6769]
23,2013-03-17,1105.395,1027.64,6.0,49.0,8.1,5.3,3.1,99030.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1092.3276]
11,2012-12-13,1285.164,1149.4799999999998,24.0,17.0,11.0,1.5,-3.8,100560.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1163.8307]
16,2013-01-20,1386.9382,1328.3193333333334,0.0,16.0,2.0,-0.8,-1.4,99520.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,[1394.0214]
48,2013-08-04,669.205,692.950666666667,366.0,203.0,23.8,19.4,14.3,101890.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[676.9415]
22,2013-12-18,886.952,936.2963333333332,66.0,22.0,9.0,7.9,4.9,100770.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1039.2607]
4,2012-11-12,1158.187,1166.4893333333332,0.0,19.0,15.5,8.0,3.2,102090.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1213.641]
8,2012-10-17,819.346,874.6096666666667,372.0,98.0,17.0,12.7,7.8,99770.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[936.18]
27,2013-02-25,1233.634,1268.7246666666667,0.0,30.0,5.0,2.6,0.9,102740.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1291.8983]
15,2013-08-23,648.658,666.4396666666667,372.0,184.0,18.7,21.7,15.7,101450.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[712.3399]
28,2013-08-12,729.585,718.2546666666664,258.0,168.0,21.5,18.2,13.6,101710.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[717.2498]
48,2013-05-31,773.673,742.2063333333335,318.0,205.0,18.8,16.7,11.4,101830.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[763.5637]
34,2013-11-19,1268.487,1218.894,426.0,66.0,7.6,4.4,2.3,101400.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[1307.0043]
34,2013-07-30,964.732,912.8433333333332,186.0,157.0,26.9,18.8,15.2,101350.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,[973.2245]
7,2013-10-10,781.741,780.2686666666668,198.0,82.0,13.6,9.6,7.0,101890.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[785.9454]
32,2012-10-18,1028.519,1178.9123333333334,174.0,69.0,13.6,14.6,12.1,100200.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1151.111]
44,2012-11-15,1017.432,1156.6663333333336,78.0,33.0,12.6,7.1,4.0,102270.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1198.3281]
29,2013-08-17,798.455,730.1346666666667,150.0,133.0,23.9,17.4,13.9,101230.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[794.42944]
2,2013-03-09,1041.641,1189.715,0.0,39.0,4.2,6.5,5.7,100270.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1236.569]
32,2014-02-03,1169.325,1151.1956666666667,60.0,34.0,9.4,6.1,3.4,100370.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[1210.6129]
45,2013-04-18,1039.142,959.7886666666668,378.0,185.0,13.6,12.2,8.9,101360.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[975.70593]
14,2013-01-07,970.088,1061.5216666666668,0.0,13.0,11.5,8.6,7.1,102680.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1052.4004]
22,2013-03-26,1061.659,896.1859999999998,0.0,50.0,4.8,1.5,0.5,101360.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[968.22626]
30,2013-06-06,736.34,726.4599999999999,798.0,320.0,20.6,15.7,8.5,102160.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,[740.335]
45,2013-04-12,1148.865,963.2273333333331,78.0,98.0,15.1,9.7,6.1,99790.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[976.7099]
1,2013-04-21,1034.57,897.4706666666665,474.0,210.0,15.5,8.1,1.4,102150.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[899.0807]
55,2013-03-07,1200.651,1289.561,0.0,38.0,10.4,8.8,7.3,99700.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1305.7731]
7,2013-01-25,1236.171,1140.236,0.0,17.0,10.7,1.6,-0.5,101440.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[1231.44]
50,2012-12-30,1261.233,1502.8646666666666,66.0,23.0,11.2,8.2,4.9,100990.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1473.9799]
7,2013-01-14,1288.946,1130.2906666666668,0.0,14.0,2.7,1.6,-0.3,101160.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1226.0447]
43,2013-11-17,1036.316,1041.4323333333334,0.0,17.0,9.6,6.2,2.7,102430.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1075.8326]
1,2013-12-13,1106.896,1193.4866666666665,0.0,12.0,11.8,8.8,5.0,101960.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1143.8374]
12,2013-12-16,944.383,1067.3696666666667,0.0,12.0,7.4,11.0,8.6,101660.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[1058.034]
39,2013-02-26,1351.728,1366.1360000000002,0.0,30.0,6.6,3.7,2.4,103240.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1438.0034]
26,2012-10-02,896.173,886.9283333333333,168.0,85.0,15.1,14.4,10.9,100970.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[893.4851]
32,2013-09-24,878.523,932.7943333333332,366.0,132.0,21.9,16.1,10.0,101640.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[934.6003]
49,2013-08-09,717.002,703.0623333333336,282.0,177.0,23.0,20.2,15.5,101900.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[713.48737]
9,2013-04-13,1065.375,958.7923333333334,78.0,99.0,19.9,9.7,4.2,101120.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[937.7867]
51,2012-10-28,1259.035,1125.3013333333336,6.0,27.0,13.3,5.0,0.2,101550.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1212.8207]
11,2013-10-10,733.911,751.8089999999999,198.0,82.0,13.6,9.6,7.0,101890.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[753.7394]
48,2013-10-30,824.152,896.8016666666668,372.0,82.0,13.3,9.0,3.5,102010.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[922.4649]
15,2013-03-02,1005.317,968.7063333333334,72.0,60.0,8.8,4.2,2.6,102790.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1048.5092]
43,2013-10-22,911.182,987.8580000000002,0.0,27.0,17.8,16.9,15.3,99710.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1011.85034]
42,2013-07-17,834.621,845.5133333333332,498.00000000000006,248.0,29.5,25.0,18.0,102380.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[793.5012]
28,2014-01-11,987.057,999.313,402.0,55.0,9.9,6.8,4.3,101860.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[1015.93]
33,2013-10-13,1342.851,1198.896,0.0,32.0,11.8,10.5,9.6,101070.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1224.5791]
5,2013-12-04,961.175,934.5393333333336,0.0,13.0,10.6,7.0,5.1,102940.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[977.7788]
12,2014-01-10,1007.292,902.721,234.0,41.0,9.2,6.6,2.3,101430.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[1037.0056]
4,2013-07-08,714.934,699.0183333333333,822.0,323.0,27.2,21.6,15.5,103260.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[708.4223]
9,2013-11-27,1019.681,1060.885,0.0,15.0,10.3,6.6,2.2,103400.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1093.3624]
19,2013-07-06,829.49,839.6150000000001,816.0,323.0,29.5,21.1,14.0,102940.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[867.4511]
34,2013-05-10,991.28,1054.9403333333332,0.0,75.0,14.1,14.0,9.6,101050.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1074.4147]
3,2012-12-16,1323.781,1240.9493333333332,270.0,40.0,9.3,7.2,3.5,99960.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1170.5322]
24,2014-01-03,989.787,885.7143333333332,174.0,34.0,9.5,8.6,6.5,99440.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,[998.2407]
49,2014-01-06,968.601,1005.9143333333332,72.0,25.0,11.8,7.7,2.7,99450.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,[964.79724]
19,2013-11-01,996.744,1119.070333333333,0.0,23.0,15.8,13.2,11.4,100890.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1130.9828]
27,2012-11-07,1174.042,1412.9199999999998,252.0,60.0,13.1,7.4,3.8,102450.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[1196.7333]
18,2013-05-24,1118.577,960.662,12.0,92.0,16.2,7.7,5.5,100970.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[929.3175]
55,2013-10-27,1064.666,1213.3886666666667,294.0,77.0,15.2,14.0,11.0,99650.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,[1130.4338]
40,2013-11-29,1035.565,1170.8436666666669,0.0,15.0,9.0,8.9,7.4,102690.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1116.9277]
18,2013-04-10,1246.356,976.7126666666668,186.0,128.0,13.4,7.0,2.8,100340.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,[1010.5449]
51,2014-01-23,891.24,950.4513333333338,174.0,42.0,8.8,5.5,2.2,101260.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[982.70245]
52,2013-11-22,1063.334,1052.3583333333331,258.0,50.0,8.1,5.8,3.3,101790.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1096.7467]
22,2013-11-07,797.449,994.0486666666666,36.0,31.0,11.4,10.2,9.2,100640.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,[970.3669]
18,2014-01-04,1162.172,1180.2329999999995,0.0,13.0,12.5,7.4,5.3,99360.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1218.2839]
30,2013-01-07,1035.198,1279.678666666667,0.0,13.0,11.5,8.6,7.1,102680.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[1184.0739]
9,2013-05-07,824.8580000000001,885.8520000000002,756.0,290.0,17.9,15.9,9.1,101610.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,[910.5237]
46,2013-04-13,1048.007,935.0036666666666,78.0,99.0,19.9,9.7,4.2,101120.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[940.2411]
21,2014-01-29,986.029,933.4213333333332,0.0,18.0,6.0,4.8,4.7,99400.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,[943.1914]
11,2013-02-17,1118.133,1145.2926666666665,258.0,73.0,9.1,5.7,0.9,102160.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[1159.7272]
22,2013-05-20,818.103,732.0376666666666,0.0,79.0,15.3,14.1,10.9,101170.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[805.109]
40,2013-11-15,1055.186,1055.016,384.0,66.0,10.0,6.7,3.4,103290.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,[1133.1919]
35,2013-02-14,1175.437,1233.4046666666666,252.0,69.0,10.7,6.4,0.6,101140.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1215.1969]
37,2013-01-11,1456.016,1424.2126666666666,138.0,33.0,4.8,4.1,0.7,101770.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,[1545.3857]
40,2013-08-16,752.888,771.969,144.0,132.0,20.9,20.2,16.8,101500.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[748.2214]
10,2013-12-17,989.339,995.278,0.0,12.0,10.8,6.0,4.6,102170.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1087.4281]
18,2013-10-12,1074.34,1050.1863333333329,180.0,77.0,11.4,11.7,9.2,101820.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1072.2819]
24,2012-12-29,1092.352,1131.686333333333,0.0,12.0,11.4,10.1,8.5,100390.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[1203.1621]
51,2013-07-04,772.283,696.3393333333335,270.0,194.0,26.3,18.7,12.5,101970.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,[754.65845]
25,2014-01-31,903.277,886.3816666666665,0.0,19.0,9.1,5.3,1.1,99840.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,[913.86786]
31,2013-04-22,703.181,664.636,216.0,149.0,20.7,11.0,6.5,101610.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[672.38324]
28,2012-12-18,1030.006,1056.63,18.0,16.0,8.7,5.9,3.6,101460.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[1025.6609]
4,2013-09-07,636.499,755.4039999999999,366.0,156.0,18.5,15.2,10.9,101400.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,[733.6095]
32,2013-08-27,841.456,897.7216666666667,510.0,208.0,24.7,17.8,11.9,101870.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,[923.6689]
2,2013-05-22,815.153,758.795,108.0,135.0,11.7,12.4,9.7,101870.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,[772.52625]
23,2013-06-27,697.596,662.3939999999999,300.0,204.0,21.5,16.3,11.9,102640.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[694.89185]
44,2012-10-03,978.845,977.9106666666668,96.0,69.0,16.4,13.1,11.0,100560.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1066.8989]
6,2013-07-01,831.336,841.945,491.99999999999994,253.0,17.9,17.4,13.4,101700.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[841.19586]
44,2013-03-18,1040.633,1085.1103333333338,0.0,45.0,8.6,3.4,-1.3,99110.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,[1134.5778]
45,2013-06-24,871.012,859.9626666666667,24.0,103.0,21.1,13.9,10.0,102240.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[871.3213]
11,2013-02-20,1091.537,1018.187,306.0,83.0,2.3,3.1,0.7,102310.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[1036.8567]
27,2013-06-10,890.937,864.1716666666667,6.0,89.0,18.1,13.3,10.5,101570.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,[893.4362]
47,2013-11-16,905.606,894.6999999999999,324.0,60.0,9.7,5.2,0.3,103200.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,[986.5565]
43,2013-02-03,1189.88,1132.8586666666667,0.0,20.0,11.0,4.6,-1.3,101890.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[1165.0922]
7,2013-09-06,688.615,735.3663333333334,168.0,114.0,19.5,16.2,14.2,100860.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,[764.2121]
6,2013-05-14,868.36,908.935,90.0,125.0,14.4,9.8,7.3,100260.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[891.3112]
53,2013-10-30,923.461,991.9063333333336,372.0,82.0,13.3,9.0,3.5,102010.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,[941.9813]
45,2013-11-06,1134.33,1210.4923333333334,0.0,21.0,11.2,12.5,9.3,99950.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[1236.5325]
8,2013-05-29,715.155,689.7336666666666,66.0,121.0,15.2,10.4,7.5,100480.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[702.8076]
37,2013-12-17,1273.546,1369.0923333333333,0.0,12.0,10.8,6.0,4.6,102170.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,[1377.9418]
34,2012-12-07,1528.006,1588.5853333333332,258.0,40.0,7.3,2.6,-1.7,100230.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,[1477.9052]
50,2012-12-21,1311.182,1247.0656666666666,204.0,35.0,13.8,8.1,6.2,100960.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,[1308.1771]
26,2012-11-20,936.651,1046.8370000000002,0.0,16.0,12.1,10.3,7.1,100840.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,[1073.9462]
19,2013-01-23,1413.215,1231.4293333333335,0.0,17.0,2.3,1.0,-0.6,100770.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,[1298.5109]
